student_id,name,age,gender,email,phone,education_level,qualification,specialization,background,college_name,graduation_year,cgpa,backlogs,preferred_domain
STU05065,Peter Kaul,30,Male,peterkaul429@gmail.com,9463689252,Working Professional,MBA,Business Administration,No,"University of Kerala, Thiruvananthapuram",2020,5.71,No,React
STU05066,Vanya Chadha,20,Female,vanyachadha442@gmail.com,9207875650,Diploma,Diploma,CSE,Yes,"Government Polytechnic College, Kannur",2025,7.03,No,DevOps
STU05067,Kala Nagi,24,Female,kalanagi685@gmail.com,9951783032,Working Professional,M.Sc,Data Science,Yes,Indian Institute of Technology Madras,2025,6.81,No,AI/ML
STU05068,Onkar Gokhale,24,Female,onkargokhale824@gmail.com,9183863612,Undergraduate,BA,English,No,"Madras Christian College, Chennai",2024,7.61,No,Flutter
STU05069,Gunbir Gandhi,20,Male,gunbirgandhi609@gmail.com,9557611677,Undergraduate,BCA,Computer Applications,Yes,"Jain University, Bengaluru",2026,7.82,No,Data Science
STU05070,Zaitra Goyal,21,Female,zaitragoyal387@gmail.com,9576515733,Undergraduate,B.Tech,Mechanical,No,National Institute of Technology Calicut,2026,8.56,No,Testing
STU05071,Devansh Pandit,16,Female,devanshpandit504@gmail.com,9377548517,10th,10th,General,No,"Kendriya Vidyalaya No. 1, Kozhikode",2026,8.1,No,Testing
STU05072,Nitara Bajwa,16,Male,nitarabajwa335@gmail.com,9958195217,10th,10th,General,No,"St. Thomas Higher Secondary School, Thrissur",2026,9.43,No,DevOps
STU05073,Amara Walla,25,Female,amarawalla866@gmail.com,9887247390,Postgraduate,MCA,Computer Applications,Yes,"Jain University, Bengaluru",2025,8.07,No,Python
STU05074,Leela Goel,24,Male,leelagoel451@gmail.com,9549001538,Postgraduate,M.Sc,Data Science,Yes,"Loyola College, Chennai",2026,8.59,No,Data Science
STU05075,Vansha Virk,25,Female,vanshavirk362@gmail.com,9521247254,Undergraduate,B.Sc,Computer Science,Yes,"University of Kerala, Thiruvananthapuram",2022,8.0,No,UI/UX Design
STU05076,Daksha Goswami,21,Male,dakshagoswami119@gmail.com,9325618395,Diploma,Diploma,Mechanical,No,"Government Polytechnic College, Kalamassery",2025,7.12,No,Python
STU05077,Mason Sarin,20,Female,masonsarin956@gmail.com,9485400853,Undergraduate,B.Tech,ECE,No,Cochin University of Science and Technology,2026,6.3,No,DevOps
STU05078,Pallavi Bhalla,25,Female,pallavibhalla371@gmail.com,9649556234,Postgraduate,MCA,Computer Applications,Yes,Indian Institute of Technology Madras,2025,8.83,No,React
STU05079,Ishani Saini,24,Female,ishanisaini500@gmail.com,9843367610,Undergraduate,BCA,Computer Applications,Yes,Rajagiri School of Engineering and Technology,2023,7.83,No,MEARN Stack
STU05080,Dipta Rajagopal,30,Female,diptarajagopal218@gmail.com,9783888869,Working Professional,MBA,Business Administration,No,"Sacred Heart College, Thevara",2020,8.91,No,Testing
STU05081,Nandini Padmanabhan,21,Female,nandinipadmanabhan436@gmail.com,9814552233,Diploma,Diploma,ECE,No,"Government Polytechnic College, Kozhikode",2024,5.75,Yes,Data Science
STU05082,Yasti Vaidya,24,Female,yastivaidya588@gmail.com,9884921187,Undergraduate,B.Tech,Mechanical,No,"Model Engineering College, Kochi",2024,7.22,No,Testing
STU05083,Yashoda Goswami,25,Male,yashodagoswami595@gmail.com,9319446491,Undergraduate,B.Tech,CSE,Yes,"Government Engineering College, Thrissur",2023,6.76,No,MEARN Stack
STU05084,Sarthak Sinha,25,Male,sarthaksinha259@gmail.com,9432883418,Undergraduate,B.Tech,Civil,No,Cochin University of Science and Technology,2023,7.15,No,AI/ML
STU05085,Jai Tandon,23,Female,jaitandon147@gmail.com,9690821959,Postgraduate,MCA,Computer Applications,Yes,Indian Institute of Technology Madras,2026,7.64,No,DevOps
STU05086,Udyati Raju,28,Male,udyatiraju708@gmail.com,9599549953,Postgraduate,M.Sc,Data Science,Yes,"St. Xavier's College, Mumbai",2021,9.04,No,DevOps
STU05087,Bhavya Reddy,24,Female,bhavyareddy957@gmail.com,9973495541,Postgraduate,M.Sc,Data Science,Yes,Cochin University of Science and Technology,2025,7.82,No,MERN Stack
STU05088,Bhavani Garg,15,Female,bhavanigarg684@gmail.com,9792309316,10th,10th,General,No,"Chinmaya Vidyalaya, Thrissur",2026,7.38,No,Python
STU05089,Vivaan Chawla,18,Female,vivaanchawla872@gmail.com,9403810404,12th,12th,Commerce,No,"Loyola School, Thiruvananthapuram",2026,8.09,No,Testing
STU05090,Jackson Muni,17,Female,jacksonmuni730@gmail.com,9895030660,12th,12th,Science,No,"Loyola School, Thiruvananthapuram",2026,7.11,No,Data Science
STU05091,Eta Dube,28,Male,etadube326@gmail.com,9194533067,Working Professional,MBA,Business Administration,No,Indian Institute of Technology Madras,2022,7.29,Yes,Business Analytics
STU05092,Frado Varma,24,Male,fradovarma452@gmail.com,9375645440,Postgraduate,MCA,Computer Applications,Yes,Rajagiri School of Engineering and Technology,2026,8.0,No,Angular
STU05093,Ubika Bhardwaj,22,Male,ubikabhardwaj380@gmail.com,9445746487,Diploma,Diploma,CSE,Yes,"Government Polytechnic College, Palakkad",2023,8.02,No,MEARN Stack
STU05094,Omya Prabhu,22,Female,omyaprabhu386@gmail.com,9684314938,Undergraduate,B.Com,Commerce,No,"St. Xavier's College, Mumbai",2025,8.26,No,Business Analytics
STU05095,Benjamin Varty,24,Female,benjaminvarty921@gmail.com,9781341703,Undergraduate,B.Tech,CSE,Yes,"Mahatma Gandhi University, Kottayam",2025,8.43,No,Testing
STU05096,Darpan Mitter,18,Female,darpanmitter205@gmail.com,9950385273,12th,12th,Commerce,No,"Loyola School, Thiruvananthapuram",2026,6.87,No,Data Science
STU05097,Pratyush Rege,25,Female,pratyushrege678@gmail.com,9927809361,Postgraduate,M.Sc,Data Science,Yes,"Anna University, Chennai",2024,6.41,Yes,DevOps
STU05098,Jasmit Dhingra,24,Female,jasmitdhingra298@gmail.com,9227516377,Postgraduate,M.Tech,CSE,Yes,"Mahatma Gandhi University, Kottayam",2026,5.83,Yes,Data Science
STU05099,Urishilla Hegde,25,Male,urishillahegde769@gmail.com,9860931970,Working Professional,MBA,Business Administration,No,"Christ University, Bengaluru",2025,6.58,No,React
STU05100,Jonathan Baria,22,Male,jonathanbaria872@gmail.com,9670497866,Undergraduate,BA,Economics,No,Indian Institute of Technology Madras,2025,5.71,Yes,UI/UX Design
STU05101,Januja Majumdar,18,Female,janujamajumdar985@gmail.com,9335945805,12th,12th,Arts,No,"St. Joseph's Higher Secondary School, Kozhikode",2026,7.11,No,MERN Stack
STU05102,Jairaj Parsa,21,Female,jairajparsa971@gmail.com,9165225523,Undergraduate,BA,Economics,No,"St. Xavier's College, Mumbai",2026,8.69,No,UI/UX Design
STU05103,Ekalinga Varty,22,Male,ekalingavarty692@gmail.com,9250790478,Postgraduate,M.Sc,Computer Science,Yes,"St. Thomas College, Thrissur",2026,6.5,Yes,Data Science
STU05104,Qadim Rege,20,Female,qadimrege66@gmail.com,9174633954,Undergraduate,B.Tech,IT,Yes,"Mahatma Gandhi University, Kottayam",2026,7.81,No,MERN Stack
STU05105,Omisha Dhillon,22,Male,omishadhillon401@gmail.com,9367376097,Undergraduate,B.Tech,Civil,No,"Anna University, Chennai",2026,6.95,No,Flutter
STU05106,George Sunder,19,Female,georgesunder59@gmail.com,9342105364,Diploma,Diploma,Mechanical,No,"Government Polytechnic College, Kalamassery",2026,8.27,No,DevOps
STU05107,Samesh Kata,21,Female,sameshkata659@gmail.com,9125307393,Undergraduate,B.Tech,ECE,No,"TKM College of Engineering, Kollam",2026,7.87,No,Python
STU05108,Hemangini Bhavsar,30,Female,hemanginibhavsar963@gmail.com,9993149752,Working Professional,M.Sc,Computer Science,Yes,"Maharaja's College, Ernakulam",2019,7.24,No,MERN Stack
STU05109,Onkar Krish,23,Female,onkarkrish394@gmail.com,9443555082,Postgraduate,MBA,Business Administration,No,Indian Institute of Technology Madras,2026,8.07,No,React
STU05110,Naveen Ramanathan,20,Female,naveenramanathan722@gmail.com,9283899484,Undergraduate,B.Sc,Computer Science,Yes,"Mahatma Gandhi University, Kottayam",2026,8.68,No,Data Science
STU05111,Yauvani Krishnamurthy,25,Male,yauvanikrishnamurthy945@gmail.com,9220155339,Postgraduate,M.Tech,CSE,Yes,Cochin University of Science and Technology,2025,8.83,No,Business Analytics
STU05112,Bhanumati Munshi,24,Female,bhanumatimunshi870@gmail.com,9432906390,Undergraduate,B.Tech,CSE,Yes,"Model Engineering College, Kochi",2026,5.87,Yes,AI/ML
STU05113,Arin Basu,17,Male,arinbasu997@gmail.com,9302700853,10th,10th,General,No,"Loyola School, Thiruvananthapuram",2025,7.29,No,Data Science
STU05114,Geetika Jhaveri,22,Female,geetikajhaveri258@gmail.com,9903388129,Postgraduate,MCA,Computer Applications,Yes,Cochin University of Science and Technology,2026,5.74,No,Angular
STU05115,Ijaya Pradhan,18,Female,ijayapradhan708@gmail.com,9394533892,12th,12th,Science,No,"St. Joseph's Higher Secondary School, Kozhikode",2026,7.66,No,Flutter
STU05116,Saanvi Nair,20,Female,saanvinair610@gmail.com,9466754476,Undergraduate,B.Sc,Mathematics,No,"Anna University, Chennai",2026,6.59,No,DevOps
STU05117,Mugdha Date,17,Male,mugdhadate660@gmail.com,9159891070,10th,10th,General,No,"St. Thomas Higher Secondary School, Thrissur",2025,8.42,No,Testing
STU05118,Omaja Varghese,20,Female,omajavarghese479@gmail.com,9515673240,Diploma,Diploma,CSE,Yes,"Government Polytechnic College, Palakkad",2025,5.5,Yes,DevOps
STU05119,Jagrati Nayar,19,Female,jagratinayar428@gmail.com,9272205669,Diploma,Diploma,Civil,No,"Government Polytechnic College, Palakkad",2026,8.28,No,DevOps
STU05120,Manbir Pall,24,Female,manbirpall960@gmail.com,9476300867,Undergraduate,BCA,Computer Applications,Yes,"University of Kerala, Thiruvananthapuram",2023,9.06,No,Data Science
STU05121,Januja Parmar,21,Male,janujaparmar918@gmail.com,9888088640,Undergraduate,B.Tech,CSE,Yes,"Christ University, Bengaluru",2026,8.21,No,MERN Stack
STU05122,Udarsh Vig,23,Male,udarshvig463@gmail.com,9916949698,Undergraduate,B.Tech,CSE,Yes,Cochin University of Science and Technology,2025,7.88,No,MERN Stack
STU05123,Girindra Krishna,24,Female,girindrakrishna557@gmail.com,9560002530,Postgraduate,MCA,Computer Applications,Yes,"TKM College of Engineering, Kollam",2026,5.97,No,Flutter
STU05124,Sanaya Bora,23,Female,sanayabora417@gmail.com,9492298400,Postgraduate,MCA,Computer Applications,Yes,"University of Kerala, Thiruvananthapuram",2026,8.95,No,AI/ML
STU05125,Rachana Biswas,19,Female,rachanabiswas287@gmail.com,9461968927,12th,12th,Arts,No,"Kendriya Vidyalaya No. 1, Kozhikode",2025,6.73,No,UI/UX Design
STU05126,Naveen Singhal,21,Female,naveensinghal468@gmail.com,9102982798,Undergraduate,BBA,Business Administration,No,"University of Kerala, Thiruvananthapuram",2026,6.77,No,AI/ML
STU05127,Harini Mani,16,Male,harinimani869@gmail.com,9883274107,10th,10th,General,No,"Chinmaya Vidyalaya, Thrissur",2026,6.25,No,AI/ML
STU05128,Samesh Dugar,28,Female,sameshdugar722@gmail.com,9939888989,Postgraduate,M.Sc,Data Science,Yes,"St. Xavier's College, Mumbai",2022,8.53,No,Testing
STU05129,Advika Mahajan,20,Female,advikamahajan782@gmail.com,9598952746,Undergraduate,BBA,Business Administration,No,"Madras Christian College, Chennai",2026,6.24,No,UI/UX Design
STU05130,Pranav Bumb,22,Male,pranavbumb13@gmail.com,9287430448,Undergraduate,B.Tech,Civil,No,Indian Institute of Technology Madras,2026,7.34,No,Python
STU05131,Samuel Dua,30,Female,samueldua505@gmail.com,9505910044,Working Professional,M.Sc,Computer Science,Yes,"Sacred Heart College, Thevara",2019,7.96,No,AI/ML
STU05132,Ekiya Sharaf,22,Female,ekiyasharaf100@gmail.com,9241254742,Undergraduate,B.Tech,Mechanical,No,"Government Engineering College, Thrissur",2026,8.8,No,Python
STU05133,Madhav Nayak,25,Male,madhavnayak321@gmail.com,9340092992,Postgraduate,MCA,Computer Applications,Yes,"Mahatma Gandhi University, Kottayam",2025,7.8,No,Python
STU05134,Yatin Gupta,26,Male,yatingupta771@gmail.com,9171447555,Working Professional,MCA,Computer Applications,Yes,Indian Institute of Technology Madras,2024,9.29,No,Python
STU05135,Warinder Nadig,24,Female,warindernadig137@gmail.com,9690691651,Undergraduate,B.Tech,IT,Yes,"Anna University, Chennai",2025,7.18,No,DevOps
STU05136,Jagvi Bali,21,Female,jagvibali684@gmail.com,9424193113,Undergraduate,B.Tech,CSE,Yes,"Christ University, Bengaluru",2026,7.91,No,Flutter
STU05137,Hiral Agarwal,21,Female,hiralagarwal434@gmail.com,9127332786,Undergraduate,B.Tech,Civil,No,"University of Kerala, Thiruvananthapuram",2026,8.71,No,Data Science
STU05138,Anika Mahal,23,Female,anikamahal770@gmail.com,9518231548,Undergraduate,B.Tech,IT,Yes,"Christ University, Bengaluru",2025,8.24,No,Angular
STU05139,Benjamin Chhabra,18,Male,benjaminchhabra868@gmail.com,9856826828,12th,12th,Science,No,"Chinmaya Vidyalaya, Thrissur",2026,7.61,No,Data Science
STU05140,Ekani Bera,17,Female,ekanibera307@gmail.com,9274922868,10th,10th,General,No,"Chinmaya Vidyalaya, Thrissur",2025,7.15,No,Data Science
STU05141,Nilima Mitter,30,Female,nilimamitter973@gmail.com,9537083679,Working Professional,MBA,Business Administration,No,"Madras Christian College, Chennai",2019,8.49,No,PHP
STU05142,Jalsa Raghavan,20,Male,jalsaraghavan909@gmail.com,9229705055,Undergraduate,B.Tech,ECE,No,"Model Engineering College, Kochi",2026,6.18,No,MERN Stack
STU05143,Anvi Chana,24,Female,anvichana876@gmail.com,9575465541,Postgraduate,MBA,Business Administration,No,Cochin University of Science and Technology,2026,7.01,Yes,MEARN Stack
STU05144,Vinaya Ray,24,Female,vinayaray217@gmail.com,9916515420,Undergraduate,BCA,Computer Applications,Yes,"TKM College of Engineering, Kollam",2023,8.85,No,MERN Stack
STU05145,Neel Kalita,23,Female,neelkalita616@gmail.com,9436261326,Postgraduate,M.Tech,CSE,Yes,Indian Institute of Technology Madras,2026,5.92,No,MERN Stack
STU05146,Rayaan Karan,24,Female,rayaankaran598@gmail.com,9765055987,Postgraduate,MBA,Business Administration,No,"Jain University, Bengaluru",2026,6.39,No,Data Science
STU05147,Yashodhara Thaman,24,Female,yashodharathaman689@gmail.com,9820897837,Postgraduate,MCA,Computer Applications,Yes,National Institute of Technology Calicut,2026,8.11,No,MEARN Stack
STU05148,Manan Bala,19,Female,mananbala363@gmail.com,9974300526,Diploma,Diploma,Mechanical,No,"Government Polytechnic College, Palakkad",2026,7.85,No,Flutter
STU05149,Logan Rout,26,Male,loganrout113@gmail.com,9458981659,Postgraduate,MCA,Computer Applications,Yes,"Model Engineering College, Kochi",2024,7.81,No,MEARN Stack
STU05150,Naksh Dewan,22,Female,nakshdewan489@gmail.com,9484963113,Undergraduate,B.Tech,IT,Yes,"Government Engineering College, Thrissur",2026,5.64,No,Python
STU05151,Charles Dugal,20,Male,charlesdugal912@gmail.com,9858850184,Undergraduate,B.Tech,Mechanical,No,"Mahatma Gandhi University, Kottayam",2026,7.91,No,Python
STU05152,Widisha Memon,24,Male,widishamemon899@gmail.com,9817798086,Postgraduate,MCA,Computer Applications,Yes,National Institute of Technology Calicut,2026,7.43,No,DevOps
STU05153,Ekapad Suri,15,Male,ekapadsuri927@gmail.com,9574778718,10th,10th,General,No,"St. Thomas Higher Secondary School, Thrissur",2026,6.67,No,MEARN Stack
STU05154,Dominic Dass,23,Female,dominicdass523@gmail.com,9621101010,Undergraduate,B.Tech,ECE,No,"TKM College of Engineering, Kollam",2025,7.41,No,MEARN Stack
STU05155,Anirudh Acharya,21,Male,anirudhacharya755@gmail.com,9154236529,Undergraduate,B.Com,Commerce,No,"Christ University, Bengaluru",2026,7.46,No,Python
STU05156,Guneet Vasa,18,Female,guneetvasa619@gmail.com,9627001602,12th,12th,Science,No,"St. Thomas Higher Secondary School, Thrissur",2026,7.98,No,Python
STU05157,Matthew Chadha,23,Female,matthewchadha778@gmail.com,9136924090,Postgraduate,M.Sc,Data Science,Yes,"Christ University, Bengaluru",2026,6.49,Yes,MEARN Stack
STU05158,Ojasvi Uppal,21,Female,ojasviuppal784@gmail.com,9204686865,Undergraduate,B.Tech,Civil,No,Rajagiri School of Engineering and Technology,2026,6.86,No,Angular
STU05159,Ethan Mangal,21,Male,ethanmangal283@gmail.com,9325069866,Undergraduate,B.Sc,Mathematics,No,"Mahatma Gandhi University, Kottayam",2026,6.84,No,Data Science
STU05160,Bhavna Banerjee,23,Female,bhavnabanerjee725@gmail.com,9966345017,Undergraduate,B.Tech,CSE,Yes,College of Engineering Trivandrum,2025,7.48,No,MEARN Stack
STU05161,Sanaya Sachar,18,Male,sanayasachar779@gmail.com,9274218252,12th,12th,Science,No,"Loyola School, Thiruvananthapuram",2026,8.27,No,Business Analytics
STU05162,Tanvi Pillay,20,Male,tanvipillay84@gmail.com,9199228292,Undergraduate,BCA,Computer Applications,Yes,Indian Institute of Technology Madras,2026,7.77,No,MEARN Stack
STU05163,Sanya Dua,15,Male,sanyadua136@gmail.com,9387578238,10th,10th,General,No,"Chinmaya Vidyalaya, Thrissur",2026,7.13,No,AI/ML
STU05164,Maanas Gulati,25,Female,maanasgulati589@gmail.com,9237298536,Working Professional,MBA,Business Administration,No,"Madras Christian College, Chennai",2025,6.01,No,UI/UX Design
STU05165,Nimrat Yogi,22,Male,nimratyogi947@gmail.com,9750410226,Undergraduate,BCA,Computer Applications,Yes,"Christ University, Bengaluru",2025,9.18,Yes,Data Science
STU05166,Mohini Varty,23,Female,mohinivarty521@gmail.com,9728627994,Undergraduate,B.Tech,CSE,Yes,"Christ University, Bengaluru",2025,8.18,No,Python
STU05167,Naksh Ramakrishnan,26,Male,nakshramakrishnan609@gmail.com,9571563665,Working Professional,MCA,Computer Applications,Yes,"Mahatma Gandhi University, Kottayam",2024,8.1,No,Testing
STU05168,Mohammed Sant,21,Male,mohammedsant696@gmail.com,9215707068,Undergraduate,BCA,Computer Applications,Yes,"Model Engineering College, Kochi",2026,7.17,No,Angular
STU05169,Pranit Baria,29,Male,pranitbaria394@gmail.com,9449570043,Working Professional,MBA,Business Administration,No,"Madras Christian College, Chennai",2021,7.79,No,Business Analytics
STU05170,Unni Mitra,26,Male,unnimitra326@gmail.com,9271853516,Working Professional,M.Sc,Data Science,Yes,"Loyola College, Chennai",2023,9.18,No,AI/ML
STU05171,Farhan Mallick,20,Male,farhanmallick235@gmail.com,9126722741,Undergraduate,B.Sc,Mathematics,No,"St. Xavier's College, Mumbai",2026,6.05,Yes,AI/ML
STU05172,Adweta Sagar,20,Male,adwetasagar633@gmail.com,9636065495,Undergraduate,BBA,Business Administration,No,Indian Institute of Technology Madras,2026,7.34,No,Data Science
STU05173,Harrison Karnik,29,Female,harrisonkarnik452@gmail.com,9892220215,Working Professional,M.Sc,Data Science,Yes,"Jain University, Bengaluru",2020,7.1,No,Data Science
STU05174,Sanaya Parmer,21,Female,sanayaparmer209@gmail.com,9665921340,Undergraduate,B.Tech,CSE,Yes,"University of Kerala, Thiruvananthapuram",2026,7.44,No,UI/UX Design
STU05175,Faris Madan,23,Male,farismadan877@gmail.com,9588886465,Postgraduate,MCA,Computer Applications,Yes,"Jain University, Bengaluru",2026,6.53,Yes,AI/ML
STU05176,Ekantika Parikh,29,Male,ekantikaparikh440@gmail.com,9353626448,Working Professional,M.Sc,Computer Science,Yes,"Jain University, Bengaluru",2020,7.03,No,Python
STU05177,Isha Deep,17,Female,ishadeep1@gmail.com,9670133218,12th,12th,Commerce,No,"St. Joseph's Higher Secondary School, Kozhikode",2026,7.23,No,MEARN Stack
STU05178,Parth Subramaniam,22,Male,parthsubramaniam967@gmail.com,9343058651,Undergraduate,BA,English,No,"St. Albert's College, Kochi",2025,7.47,No,React
STU05179,Jagvi Butala,17,Female,jagvibutala103@gmail.com,9880890198,12th,12th,Commerce,No,"Loyola School, Thiruvananthapuram",2026,7.66,No,Angular
STU05180,Lajita Thaker,21,Female,lajitathaker277@gmail.com,9294716653,Undergraduate,B.Tech,IT,Yes,"Jain University, Bengaluru",2026,5.58,Yes,AI/ML
STU05181,Lila Wagle,25,Female,lilawagle941@gmail.com,9731608753,Undergraduate,B.Tech,ECE,No,"University of Kerala, Thiruvananthapuram",2020,6.68,No,DevOps
STU05182,Samuel Sehgal,25,Female,samuelsehgal611@gmail.com,9577612835,Working Professional,M.Sc,Computer Science,Yes,"St. Thomas College, Thrissur",2025,8.84,No,Data Science
STU05183,Aadi Patla,22,Female,aadipatla299@gmail.com,9259253918,Undergraduate,B.Com,Commerce,No,Indian Institute of Technology Madras,2025,6.11,No,MEARN Stack
